timestamp,forecasted_power
2017-10-31 17:45:00+00:00,31945.76369056288
2017-10-31 17:50:00+00:00,32400.569324195192
2017-10-31 17:55:00+00:00,32601.487290902183
2017-10-31 18:00:00+00:00,32567.91085773658
2017-10-31 18:05:00+00:00,32353.974451941267
2017-10-31 18:10:00+00:00,31938.615898100463
2017-10-31 18:15:00+00:00,31860.064786225463
2017-10-31 18:20:00+00:00,31922.901451503436
2017-10-31 18:25:00+00:00,32156.481852368466
2017-10-31 18:30:00+00:00,32222.60761955401
2017-10-31 18:35:00+00:00,32012.39602372839
2017-10-31 18:40:00+00:00,31052.015398992295
2017-10-31 18:45:00+00:00,29809.882912465233
2017-10-31 18:50:00+00:00,29162.148201699667
2017-10-31 18:55:00+00:00,29004.594940049545
2017-10-31 19:00:00+00:00,28976.609469132214
2017-10-31 19:05:00+00:00,29157.467491165226
2017-10-31 19:10:00+00:00,29173.448336280297
2017-10-31 19:15:00+00:00,29237.105318222533
2017-10-31 19:20:00+00:00,29299.91541178132
2017-10-31 19:25:00+00:00,29346.693220101984
2017-10-31 19:30:00+00:00,29207.58788549491
2017-10-31 19:35:00+00:00,29346.529020503905
2017-10-31 19:40:00+00:00,30271.6261494479
2017-10-31 19:45:00+00:00,31686.537152058536
2017-10-31 19:50:00+00:00,32195.58895041956
2017-10-31 19:55:00+00:00,32477.089062204337
2017-10-31 20:00:00+00:00,32422.5417513248
2017-10-31 20:05:00+00:00,32155.66596432407
2017-10-31 20:10:00+00:00,31721.652700958824
2017-10-31 20:15:00+00:00,31584.500047049234
2017-10-31 20:20:00+00:00,31582.366814926478
2017-10-31 20:25:00+00:00,31788.236319305815
2017-10-31 20:30:00+00:00,31887.990981769213
2017-10-31 20:35:00+00:00,31684.266973383026
2017-10-31 20:40:00+00:00,30716.339128738982
2017-10-31 20:45:00+00:00,29479.23670272111
2017-10-31 20:50:00+00:00,28874.126095505726
2017-10-31 20:55:00+00:00,28740.674064488103
2017-10-31 21:00:00+00:00,28726.19043355053
2017-10-31 21:05:00+00:00,28924.903628890792
2017-10-31 21:10:00+00:00,28946.773516437363
2017-10-31 21:15:00+00:00,29023.20945133214
2017-10-31 21:20:00+00:00,29117.66237449077
2017-10-31 21:25:00+00:00,29192.338443983732
2017-10-31 21:30:00+00:00,29101.79803614446
2017-10-31 21:35:00+00:00,29300.891241135458
2017-10-31 21:40:00+00:00,30300.66580222468
2017-10-31 21:45:00+00:00,31786.32758414392
2017-10-31 21:50:00+00:00,32321.260577660178
2017-10-31 21:55:00+00:00,32658.441045683856
2017-10-31 22:00:00+00:00,32676.81811480906
2017-10-31 22:05:00+00:00,32514.421987004822
2017-10-31 22:10:00+00:00,32168.51611585752
2017-10-31 22:15:00+00:00,32092.66578077415
2017-10-31 22:20:00+00:00,32113.711263699664
2017-10-31 22:25:00+00:00,32234.285208812384
2017-10-31 22:30:00+00:00,32223.8421825072
2017-10-31 22:35:00+00:00,31867.68473769812
2017-10-31 22:40:00+00:00,30687.71746954486
